EnsGeneID	Symbol	PseudoTimePval	DE_Pval	qval	UB	CM	PV
ENSG00000167637	ZNF283	0.39561039	0.006812108	1	0.162584338	0.048401991	0.07667226
ENSG00000186026	ZNF284	0.69016226	0.304184537	1	0.012277653	0.017411798	0.024228677
ENSG00000267508	ZNF285	0.129023286	0.257276315	1	0.016526952	0.0317547	0.032639316
ENSG00000249459	ZNF286B	0.022296469	0.062574925	1	0.038134309	0.093332398	0.064902158
ENSG00000141040	ZNF287	0.011102511	0.171289956	1	0.038469314	0.092138448	0.041388461
ENSG00000188994	ZNF292	0.092010222	0.655542004	1	0.862660074	0.903875348	0.643600108
ENSG00000170684	ZNF296	0.11995469	0.306159749	1	0.002314122	0.006000249	0.004998947
ENSG00000166526	ZNF3	0.033325072	0.429684492	1	0.406631998	0.517296842	0.424210486
ENSG00000168661	ZNF30	0.09227433	0.320982367	1	0.035569882	0.054080885	0.054876831
ENSG00000145908	ZNF300	0.017950803	0.12158923	1	0.252783145	0.186265321	0.092670189
ENSG00000131845	ZNF304	0.013634403	0.922517461	1	0.040439264	0.051241619	0.008588549
ENSG00000197935	ZNF311	0.261698571	0.009033631	1	0.010192523	0.054817837	0.043640098
ENSG00000130803	ZNF317	0.717974013	0.018233842	1	0.225542697	0.121258952	0.097903438
ENSG00000166188	ZNF319	0.692150444	0.789063421	1	0.006568003	0.014601375	0.020099285
ENSG00000169740	ZNF32	0.013418558	0.02030305	1	0.39036923	0.573841184	0.513917363
ENSG00000182986	ZNF320	0.230787237	0.337533294	1	0.147867305	0.1072651	0.129472208
ENSG00000181315	ZNF322	0.537899313	0.003654468	1	0.13076621	0.294572315	0.243398912
ENSG00000083812	ZNF324	0.953989821	0.598955041	1	0.157153453	0.110667396	0.138958795
ENSG00000249471	ZNF324B	0.281789831	0.900075777	1	0.030831427	0.033036503	0.029543658
ENSG00000181894	ZNF329	0.093341893	0.401057827	1	0.117761019	0.04046361	0.12511742
ENSG00000130844	ZNF331	0.510132093	0.081706264	1	0.251855484	0.141452848	0.1821552
ENSG00000160961	ZNF333	0.433190223	0.446991159	1	0.049978703	0.102290033	0.057034613
ENSG00000198185	ZNF334	0.071223588	0.327703889	1	0.108636091	0.104813225	0.08502446
ENSG00000198026	ZNF335	0.275386227	0.432622465	1	0.068830037	0.070237468	0.112266188
ENSG00000130684	ZNF337	0.722479836	0.777129	1	0.075330531	0.065674809	0.061973765
ENSG00000189180	ZNF33A	0.002584176	0.312478347	1	0.537831582	0.548689769	0.292648397
ENSG00000196378	ZNF34	0.758672826	0.414435018	1	0.026814218	0.041310274	0.073819606
ENSG00000131061	ZNF341	0.943167986	0.51073856	1	0.022666607	0.029142286	0.038331163
ENSG00000088876	ZNF343	0.695795109	0.966565119	1	0.032746467	0.043799258	0.026091526
ENSG00000251247	ZNF345	0.003300378	0.708006187	1	0.195490561	0.17675321	0.164445065
ENSG00000197937	ZNF347	0.008899721	0.445042118	1	0.092492065	0.141359035	0.064748194
ENSG00000169981	ZNF35	0.031279319	0.742525138	1	0.113723631	0.127765231	0.06330134
ENSG00000256683	ZNF350	0.264357707	0.717193396	1	0.205031836	0.150802642	0.212941102
ENSG00000169131	ZNF354A	0.31858292	0.044533381	1	0.143318528	0.266993392	0.183580983
ENSG00000178338	ZNF354B	0.466727846	0.198352989	1	0.10542437	0.07012289	0.070181495
ENSG00000177932	ZNF354C	0.057183184	0.368929147	1	0.041398441	0.059857307	0.104449287
ENSG00000198816	ZNF358	0.799173399	0.233157592	1	0.247308331	0.182190923	0.181661932
ENSG00000160094	ZNF362	0.544398667	0.776005701	1	0.241215367	0.241644646	0.192193698
ENSG00000075407	ZNF37A	0.678778112	0.088363376	1	0.216450192	0.279701432	0.339381638
ENSG00000161298	ZNF382	0.317186689	0.037629123	1	0.034652687	0.058784791	0.113232714
ENSG00000188283	ZNF383	0.165920779	0.866506725	1	0.051665886	0.064859623	0.038039053
ENSG00000126746	ZNF384	0.00208755	0.011179752	1	0.07051759	0.212045374	0.080927221
ENSG00000124613	ZNF391	0.698114503	0.629872388	1	0.01661915	0.015351094	0.035846345
ENSG00000160908	ZNF394	0.484543815	0.023441589	1	0.276012879	0.145718047	0.183178338
ENSG00000186496	ZNF396	0.382919958	0.301054495	1	0.037935235	0.014587118	0.031802284
ENSG00000186812	ZNF397	0.068317738	0.416867811	1	0.544755809	0.587961808	0.553942965
ENSG00000197024	ZNF398	0.791939971	0.12989511	1	0.085350756	0.02935502	0.060505945
ENSG00000176222	ZNF404	0.303399538	0.022278411	1	0.008473224	0.053211394	0.032910178
ENSG00000215421	ZNF407	0.496658551	0.24559085	1	0.047442882	0.08480616	0.08973475
ENSG00000175213	ZNF408	0.222898827	0.301884377	1	0.114964493	0.124900435	0.172924239
ENSG00000147124	ZNF41	0.69579305	0.209179135	1	0.038919063	0.018540628	0.014503396
ENSG00000119725	ZNF410	0.352806832	0.06443823	1	0.013421223	0.018448075	0.042981623
ENSG00000170954	ZNF415	0.125328027	0.83877593	1	0.089779319	0.054196617	0.091065817
ENSG00000083817	ZNF416	0.580563264	0.013523406	1	0.033992262	0.067795612	0.074896445
ENSG00000173480	ZNF417	0.167905803	0.815559916	1	0.040113649	0.038402133	0.034025654
ENSG00000196724	ZNF418	0.954371228	0.358213362	1	0.044574199	0.033810471	0.02507773
ENSG00000105136	ZNF419	0.210447218	0.077659545	1	0.070036912	0.130264391	0.102259438
ENSG00000197050	ZNF420	0.172966644	0.03705435	1	0.138926669	0.260281017	0.185589777
ENSG00000204947	ZNF425	0.738756048	0.125163743	1	0.037551908	0.057650595	0.078211698
ENSG00000130818	ZNF426	0.48167388	0.925658215	1	0.41224921	0.400677951	0.430898875
ENSG00000197013	ZNF429	0.322011601	0.279474484	1	0.206735226	0.237455058	0.235732942
ENSG00000198521	ZNF43	0.23935583	0.016889444	1	0.48095099	0.350920949	0.249257104
ENSG00000118620	ZNF430	0.507099965	0.375594629	1	0.280154873	0.255837416	0.220030358
ENSG00000196705	ZNF431	0.58653493	0.53659567	1	0.390913056	0.357234155	0.319489726
ENSG00000256087	ZNF432	0.814547219	0.913457466	1	0.103344873	0.081041741	0.113987838
ENSG00000197647	ZNF433	0.049400558	0.059075312	1	0.163439774	0.076356642	0.122964509
ENSG00000125945	ZNF436	0.242207844	0.444897393	1	0.022457578	0.045445319	0.025340197
ENSG00000171291	ZNF439	0.611727916	0.757770464	1	0.322032152	0.319963034	0.289651008
ENSG00000197044	ZNF441	0.051904642	0.841573551	1	0.098716871	0.07134164	0.127436377
ENSG00000198342	ZNF442	0.05163116	0.306962181	1	0.107269646	0.095928324	0.037038629
ENSG00000180855	ZNF443	0.097764573	0.020984573	1	0.13186391	0.078680281	0.025347703
ENSG00000167685	ZNF444	0.906888481	0.015760415	1	0.386435149	0.525920739	0.569075471
ENSG00000185219	ZNF445	0.369943115	0.650871552	1	0.277305674	0.208357571	0.257268169
ENSG00000083838	ZNF446	0.11874045	0.217011628	1	0.122713994	0.141247498	0.215163441
ENSG00000173275	ZNF449	0.497101853	0.491648406	1	0.05149773	0.028379941	0.03273269
ENSG00000124459	ZNF45	0.826971147	0.269466743	1	0.029203869	0.057158913	0.055410741
ENSG00000178187	ZNF454	0.079714263	0.88070742	1	0.078692496	0.099532603	0.057548905
ENSG00000197714	ZNF460	0.125187467	0.93634225	1	0.092631311	0.093046419	0.080445774
ENSG00000197808	ZNF461	0.1530828	0.326021053	1	0.068718738	0.070661102	0.114501005
ENSG00000204604	ZNF468	0.013301067	0.12486721	1	0.11086561	0.039408381	0.098651233
ENSG00000225614	ZNF469	0.321280594	0.405503871	1	0.005291128	0.006741175	0.025217281
ENSG00000197016	ZNF470	0.954607238	0.884911407	1	0.03947977	0.040335106	0.032025723
ENSG00000196263	ZNF471	0.112825467	0.384355623	1	0.097336296	0.048520765	0.096603008
ENSG00000142528	ZNF473	0.082208664	0.360955558	1	0.045456511	0.087318681	0.053193343
ENSG00000180035	ZNF48	0.291242858	0.174687837	1	0.262450313	0.234190044	0.132912273
ENSG00000198464	ZNF480	0.462372332	0.050574517	1	0.181334039	0.069305509	0.13034725
ENSG00000173258	ZNF483	0.490722641	0.05380196	1	0.029197561	0.073188319	0.038153275
ENSG00000127081	ZNF484	0.981094279	0.825768401	1	0.075211259	0.049120178	0.054119153
ENSG00000198298	ZNF485	0.403826666	0.993416686	1	0.018035167	0.023121033	0.020609078
ENSG00000256229	ZNF486	0.255750069	0.006886055	1	0.134626849	0.057182866	0.041336948
ENSG00000243660	ZNF487	0.027415245	0.801199286	1	0.129123659	0.077600561	0.194539802
ENSG00000188033	ZNF490	0.262831676	0.126308376	1	0.002989504	0.041516578	0.010670707
ENSG00000229676	ZNF492	0.634936111	0.625474956	1	0.068619825	0.055469322	0.035345423
ENSG00000196268	ZNF493	0.15930438	0.271457357	1	0.292443414	0.242429369	0.169530098
ENSG00000162714	ZNF496	0.152803362	0.042053894	1	0.105720701	0.154148375	0.22032601
ENSG00000174586	ZNF497	0.951859644	0.950562526	1	0.044322467	0.042353094	0.046484688
ENSG00000103199	ZNF500	0.3900969	0.793361291	1	0.149640611	0.113355279	0.144723647
ENSG00000186446	ZNF501	0.006996157	0.292949474	1	0.052339975	0.105168786	0.057294086
ENSG00000196653	ZNF502	0.528106267	0.05614585	1	0.036053343	0.051117849	0.081875461
ENSG00000081665	ZNF506	0.125408594	0.893810268	1	0.291995572	0.248996381	0.314824304
ENSG00000168813	ZNF507	0.272445068	0.403050477	1	0.101513544	0.107412414	0.142747849
ENSG00000081386	ZNF510	0.814342522	0.783315685	1	0.07093271	0.059032115	0.063855044
ENSG00000243943	ZNF512	0.364465436	0.227743124	1	0.370810581	0.476118042	0.373814454
ENSG00000163795	ZNF513	0.054387337	0.809413427	1	0.052743333	0.013608707	0.059177577
ENSG00000144026	ZNF514	0.648663944	0.300032244	1	0.099275395	0.105347358	0.149573128
ENSG00000197363	ZNF517	0.980601242	0.115767815	1	0.001349417	0.010878499	0.010614709
ENSG00000203326	ZNF525	0.180534138	0.659465728	1	0.06133292	0.037270661	0.039689187
ENSG00000167625	ZNF526	0.138990295	0.653861694	1	0.092522565	0.075008907	0.121473943
ENSG00000189164	ZNF527	0.087887153	0.55359577	1	0.041095238	0.079032442	0.029297807
ENSG00000167555	ZNF528	0.378915092	0.637754784	1	0.142039677	0.147957994	0.177461378
ENSG00000186020	ZNF529	0.393183884	0.302122195	1	0.08471043	0.052142686	0.091248276
ENSG00000183647	ZNF530	0.461564243	0.242969063	1	0.019784937	0.021348633	0.047854717
ENSG00000074657	ZNF532	0.149241585	0.229941422	1	0.233951601	0.263660238	0.310435115
ENSG00000198633	ZNF534	0.826058546	0.213668116	1	0.003488664	0.013278855	0.025664874
ENSG00000198597	ZNF536	0.409933031	0.05025621	1	0.036948771	0.005506789	0.010694898
ENSG00000171817	ZNF540	0.223472364	0.807491586	1	0.019515058	0.034195694	0.007966076
ENSG00000178229	ZNF543	0.620601446	0.576957644	1	0.050557151	0.04002011	0.088298591
ENSG00000198131	ZNF544	0.096520079	0.023521968	1	0.270728973	0.397811035	0.365463849
ENSG00000187187	ZNF546	0.919414615	0.555595861	1	0.041517992	0.031821508	0.03804777
ENSG00000152433	ZNF547	0.894677034	0.295435853	1	0.035368177	0.016148969	0.016950126
ENSG00000188785	ZNF548	0.846951477	0.960441654	1	0.112700126	0.092701612	0.111926899
ENSG00000121406	ZNF549	0.216903442	0.506493092	1	0.064183484	0.043214095	0.035439408
ENSG00000251369	ZNF550	0.478616512	0.033657207	1	0.047160506	0.101052858	0.097057271
ENSG00000204519	ZNF551	0.284135111	0.960279472	1	0.091256019	0.08554117	0.06383241
ENSG00000172006	ZNF554	0.755531402	0.430708181	1	0.087025226	0.05875049	0.061803747
ENSG00000186300	ZNF555	0.714749964	0.635240356	1	0.076978491	0.055729209	0.087352628
ENSG00000172000	ZNF556	0.010825484	0.990365693	1	0.04986603	0.064797759	0.046785972
ENSG00000130544	ZNF557	0.365752224	0.106302406	1	0.090168858	0.169636722	0.143847088
ENSG00000167785	ZNF558	0.048336074	0.305970038	1	0.08117055	0.141030631	0.07121125
ENSG00000188321	ZNF559	0.019671179	0.135453325	1	0.386607778	0.560909145	0.431301271
ENSG00000270011	ZNF559-ZNF177	0.348504142	0.083308056	1	0	0.008458671	0.016452044
ENSG00000171469	ZNF561	0.83920078	0.216452094	1	0.3108569	0.235262818	0.21834067
ENSG00000171466	ZNF562	0.224325105	0.316050533	1	0.467978764	0.377511478	0.390230392
ENSG00000188868	ZNF563	0.803968972	0.23517718	1	0.024877887	0.029655034	0.054194982
ENSG00000249709	ZNF564	0.532730843	0.517219752	1	0.058485203	0.043284077	0.028833687
ENSG00000196357	ZNF565	0.095848092	0.519660354	1	0.0688462	0.069399605	0.029284133
ENSG00000186017	ZNF566	0.004233155	0.7380321	1	0.163203293	0.202354565	0.057824791
ENSG00000189042	ZNF567	0.453260274	0.347504135	1	0.212734803	0.191642488	0.139370969
ENSG00000198453	ZNF568	0.391617925	0.972027451	1	0.19253898	0.167703056	0.185153764
ENSG00000196437	ZNF569	0.263937419	0.205031969	1	0.023948571	0.039699271	0.040456169
ENSG00000171970	ZNF57	0.715541187	0.533319466	1	0.051686908	0.028815885	0.040315988
ENSG00000171827	ZNF570	0.251904509	0.012471119	1	0.031070419	0.095249128	0.059921674
ENSG00000180479	ZNF571	0.089825769	0.940095006	1	0.053200209	0.056982867	0.033456851
ENSG00000180938	ZNF572	0.146931292	0.017313085	1	0.067596067	0.003116968	0.021533063
ENSG00000189144	ZNF573	0.218530592	0.892336623	1	0.126936318	0.128102539	0.099401388
ENSG00000105732	ZNF574	0.095372291	0.809667589	1	0.225662145	0.22588939	0.165432291
ENSG00000176472	ZNF575	0.18293126	0.792248912	1	0.015513132	0.013448	0.024484209
ENSG00000124444	ZNF576	0.185639585	0.184360321	1	0.141879623	0.226824951	0.171414128
ENSG00000161551	ZNF577	0.097291386	0.86414107	1	0.186622418	0.128750554	0.221390235
ENSG00000258405	ZNF578	0.063445721	0.612826453	1	0.024080507	0.006484694	0.049079223
ENSG00000218891	ZNF579	0.00251003	0.542282591	1	0.116355734	0.032956473	0.154372236
ENSG00000171425	ZNF581	0.659237369	0.613184034	1	0.312271515	0.356296295	0.336058317
ENSG00000018869	ZNF582	0.171213766	0.032844398	1	0.062110964	0.091281409	0.131659957
ENSG00000198440	ZNF583	0.773388544	0.61109566	1	0.178241393	0.149105721	0.148311757
ENSG00000171574	ZNF584	0.445122079	0.415054336	1	0.101868208	0.156789303	0.092023461
ENSG00000196967	ZNF585A	0.038343434	0.001843365	1	0.057331761	0.124289739	0.14872442
ENSG00000245680	ZNF585B	0.797560484	0.735851794	1	0.074600886	0.06473546	0.065246669
ENSG00000083828	ZNF586	0.816444612	0.532342891	1	0.102201435	0.119511051	0.130316232
ENSG00000198466	ZNF587	0.605797989	0.388673484	1	0.243298768	0.139361011	0.227917739
ENSG00000269343	ZNF587B	0.143204914	0.074048235	1	0.113118163	0.051694138	0.061561151
ENSG00000164048	ZNF589	0.034053196	0.745162546	1	0.070414348	0.071800312	0.055834798
ENSG00000180626	ZNF594	0.609177399	0.585124331	1	0.08038419	0.069804929	0.050386212
ENSG00000272602	ZNF595	0.391477386	0.599331991	1	0.145325186	0.135886927	0.090929334
ENSG00000172748	ZNF596	0.969052868	0.003465405	1	0.018221554	0.052756629	0.105325751
ENSG00000167981	ZNF597	0.395250128	0.591968949	1	0.011613773	0.0257149	0.010098138
ENSG00000153896	ZNF599	0.52065973	0.189442603	1	0.225090979	0.130791734	0.178053119
ENSG00000189190	ZNF600	0.028291415	0.009783566	1	0.124337864	0.036173945	0.044686922
ENSG00000196458	ZNF605	0.1663649	0.229331935	1	0.293208517	0.344487394	0.35980289
ENSG00000166704	ZNF606	0.175684333	0.026064528	1	0.166258248	0.258342147	0.309736624
ENSG00000198182	ZNF607	0.066928044	0.400753003	1	0.093516982	0.095948257	0.050912617
ENSG00000167554	ZNF610	0.203855048	0.011999879	1	0.014810978	0.039027682	0.052361022
ENSG00000176024	ZNF613	0.764469117	0.191389967	1	0.056653047	0.03376483	0.034749268
ENSG00000142556	ZNF614	0.217661797	0.829879876	1	0.087681499	0.034275326	0.099766064
ENSG00000197619	ZNF615	0.737218716	0.658511853	1	0.032034269	0.037887736	0.044533826
ENSG00000204611	ZNF616	0.549233551	0.84951451	1	0.060300298	0.063937573	0.060906882
ENSG00000177873	ZNF619	0.459763988	0.432806724	1	0.026220363	0.015190275	0.016555002
ENSG00000177842	ZNF620	0.026214497	0.037017085	1	0.139724804	0.302585104	0.176363305
ENSG00000172888	ZNF621	0.678961428	0.538438635	1	0.109563827	0.093034965	0.085631766
ENSG00000183309	ZNF623	0.254107511	0.358139518	1	0.075971753	0.094166654	0.098012846
ENSG00000197566	ZNF624	0.045662713	0.131808421	1	0.025950359	0.026311913	0.087664894
ENSG00000257591	ZNF625	0.995668424	0.017562993	1	0.078888272	0.165606118	0.192448735
ENSG00000188171	ZNF626	0.155330291	0.492118124	1	0.224572166	0.278678096	0.248273629
ENSG00000198551	ZNF627	0.063308267	0.142315771	1	0.128810227	0.234967173	0.150372246
ENSG00000197483	ZNF628	0.01096579	0.305541288	1	0.096761789	0.013646985	0.116777939
ENSG00000102870	ZNF629	0.694418597	0.623228391	1	0.181801639	0.17067054	0.140103126
ENSG00000221994	ZNF630	0.150442446	0.048507371	1	0.000582513	0.015550173	0.021679985
ENSG00000121864	ZNF639	0.023111155	0.704358994	1	0.177675429	0.075513236	0.238334597
ENSG00000167528	ZNF641	0.3303979	0.622902327	1	0.058424895	0.07319448	0.054913813
ENSG00000167395	ZNF646	0.079567912	0.411741887	1	0.086862154	0.065329565	0.040738065
ENSG00000198093	ZNF649	0.344251963	0.633485705	1	0.24458338	0.276975399	0.216278512
ENSG00000198740	ZNF652	0.64521803	0.020607665	1	0.270232184	0.139608463	0.193965313
ENSG00000161914	ZNF653	0.362683459	0.26375415	1	0.021574749	0.027795817	0.046685133
ENSG00000175105	ZNF654	0.576783163	0.001320834	1	0.072908235	0.18752696	0.184703648
ENSG00000197343	ZNF655	0.74737687	0.095199682	1	0.293111422	0.162036078	0.244626648
ENSG00000160229	ZNF66	0.029643541	0.298650256	1	0.047665753	0.031640239	0.01612667
ENSG00000144792	ZNF660	0.017767625	0.049534853	1	0.094212206	0.195070998	0.135659912
ENSG00000182983	ZNF662	0.104302081	0.067514882	1	0.232917977	0.149343949	0.105550462
ENSG00000179195	ZNF664	0.08360526	0.592482171	1	0.379065494	0.373000102	0.292061055
ENSG00000197497	ZNF665	0.19923642	0.18853668	1	0.154163447	0.071712575	0.117052986
ENSG00000198046	ZNF667	0.017121738	0.011232209	1	0.286297118	0.187765702	0.131912688
ENSG00000167394	ZNF668	0.205520637	0.007208106	1	0.045965573	0.111377388	0.117735726
ENSG00000188295	ZNF669	0.3497311	0.971709286	1	0.180802351	0.197490337	0.154509698
ENSG00000135747	ZNF670-ZNF695	0.055804763	0.107023243	1	0.005266359	0.02258362	0.000571226
ENSG00000083814	ZNF671	0.868551476	0.036955118	1	0.045205763	0.108155266	0.099160123
ENSG00000171161	ZNF672	0.407192333	0.123295941	1	0.272693423	0.150623482	0.18839278
ENSG00000251192	ZNF674	0.817746098	0.132088092	1	0.065088695	0.023819394	0.034684168
ENSG00000197372	ZNF675	0.165212278	0.027842035	1	0.184874172	0.10610712	0.078768285
ENSG00000196109	ZNF676	0.401405238	0.145498999	1	0.024310115	0	0.017760383
ENSG00000197928	ZNF677	0.861879794	0.000978295	1	0.27434454	0.478764698	0.46526816
ENSG00000181450	ZNF678	0.86835128	0.806672756	1	0.069494431	0.049735211	0.06891608
ENSG00000173041	ZNF680	0.2213335	0.389119805	1	0.297123634	0.252196103	0.217099174
ENSG00000196172	ZNF681	0.865543091	0.307733624	1	0.104447436	0.066093948	0.070971931
ENSG00000197124	ZNF682	0.073338476	0.477930464	1	0.135595375	0.136651187	0.055099469
ENSG00000117010	ZNF684	0.355292669	0.104355168	1	0.103747577	0.052570008	0.051114547
ENSG00000143373	ZNF687	0.065093239	0.313240024	1	0.138510468	0.0747207	0.126500091
ENSG00000229809	ZNF688	0.283836509	0.023020076	1	0.079416633	0.120663447	0.229100697
ENSG00000198429	ZNF69	0.908574246	0.902687777	1	0.035613054	0.019192573	0.034571923
ENSG00000164011	ZNF691	0.130534188	0.040579961	1	0.091937704	0.205135642	0.116194165
ENSG00000171163	ZNF692	0.001127513	0.68641094	1	0.206204307	0.276598142	0.145582129
ENSG00000185730	ZNF696	0.761098041	0.00289393	1	0.024893756	0.063096348	0.077228867
ENSG00000143067	ZNF697	0.090734932	0.53331934	1	0.051784842	0.014792154	0.057113551
ENSG00000196110	ZNF699	0.253475946	0.016274795	1	0.014329917	0.051267714	0.034477219
ENSG00000147789	ZNF7	0.010535004	0.270523085	1	0.295404445	0.339557569	0.37015761
ENSG00000187792	ZNF70	0.880173074	0.022278409	1	0.007650933	0.03406587	0.04645139
ENSG00000196757	ZNF700	0.84462733	0.481636169	1	0.083902156	0.071466111	0.04127748
ENSG00000167562	ZNF701	0.148285081	0.14393959	1	0.155644933	0.051869414	0.139637753
ENSG00000215343	ZNF705D	0.428970771	0.954348367	1	0.003621132	0.009918672	0.003796001
ENSG00000181135	ZNF707	0.330483497	0.584948266	1	0.079730489	0.047721721	0.088807866
ENSG00000182141	ZNF708	0.576169894	0.541554368	1	0.251705732	0.233671158	0.202799604
ENSG00000242852	ZNF709	0.105618704	0.185320316	1	0.015165088	0	0.009985225
ENSG00000140548	ZNF710	0.176221008	0.406742645	1	0.034473268	0.077354393	0.023007603
ENSG00000147180	ZNF711	0.037233088	0.824861519	1	0.319979044	0.274970132	0.30220621
ENSG00000178665	ZNF713	0.469377775	0.986509707	1	0.090872122	0.093300791	0.09126008
ENSG00000160352	ZNF714	0.002234692	0.588830204	1	0.2167094	0.292721838	0.152994139
ENSG00000227124	ZNF717	0.252863813	0.296841742	1	0.109222106	0.051068418	0.083581417
ENSG00000197302	ZNF720	0.332743247	0.440691666	1	0.253096751	0.319363394	0.258415712
ENSG00000182903	ZNF721	0.052314099	0.610954579	1	0.279082296	0.274602312	0.345879651
ENSG00000196081	ZNF724P	0.028019518	0.856644119	1	0.056605307	0.100882711	0.026485017
ENSG00000183850	ZNF730	0.002300413	0.73704315	1	0.079898197	0.104324347	0.045985977
ENSG00000186777	ZNF732	0.199633165	0.764948356	1	0.010815064	0.016782135	0
ENSG00000234444	ZNF736	0.582428985	0.67981102	1	0.118697468	0.100804249	0.086319998
ENSG00000237440	ZNF737	0.811590177	0.239345482	1	0.093022469	0.046945862	0.060597174
ENSG00000185252	ZNF74	0.491322342	0.201572327	1	0.093132811	0.15331275	0.12995231
ENSG00000139651	ZNF740	0.250146893	0.829223507	1	0.11419488	0.124749531	0.085848452
ENSG00000181220	ZNF746	0.037430053	0.168295239	1	0.035120312	0.052257358	0.096230392
ENSG00000169955	ZNF747	0.725834408	0.244886506	1	0.066996285	0.112460801	0.107212739
ENSG00000186230	ZNF749	0.171912406	0.540867039	1	0.069508057	0.041490678	0.041369924
ENSG00000162086	ZNF75A	0.395561538	0.03299799	1	0.327941218	0.483951037	0.467299847
ENSG00000186376	ZNF75D	0.052435128	0.184968398	1	0.089098453	0.049056588	0.054733314
ENSG00000065029	ZNF76	0.312535642	0.043245089	1	0.188377978	0.299016892	0.225690193
ENSG00000197054	ZNF763	0.410874333	0.082532226	1	0.017570359	0.032824173	0.075367249
ENSG00000169951	ZNF764	0.041481552	0.432638346	1	0.112007797	0.11385571	0.054561993
ENSG00000196417	ZNF765	0.145302601	0.644847728	1	0.061309755	0.067415071	0.037553893
ENSG00000196214	ZNF766	0.093822246	0.28535373	1	0.21454482	0.307760476	0.194127811
ENSG00000169957	ZNF768	0.88210544	0.899724076	1	0.122994648	0.141010937	0.139734798
ENSG00000175691	ZNF77	0.00105672	0.11046542	1	0.038227049	0.117081464	0.025629882
ENSG00000197128	ZNF772	0.632772624	0.723592909	1	0.032669722	0.027422732	0.043237574
ENSG00000152439	ZNF773	0.942359622	0.472218483	1	0.050664176	0.056432755	0.08266615
ENSG00000196391	ZNF774	0.220920572	0.890827907	1	0.020281683	0.027727609	0.007794055
ENSG00000196456	ZNF775	0.484862335	0.119378771	1	0.009784331	0.03714529	0.022426407
ENSG00000152443	ZNF776	0.312813313	0.015966411	1	0.095719123	0.166025314	0.202708637
ENSG00000196453	ZNF777	0.031563352	0.741079006	1	0.014033068	0	0.02388449
ENSG00000170100	ZNF778	0.744928487	0.720810471	1	0.075390684	0.071084498	0.049428445
ENSG00000197782	ZNF780A	0.136787682	0.104637314	1	0.074292792	0.011546701	0.049675078
ENSG00000128000	ZNF780B	0.936591519	0.449713284	1	0.096192006	0.054218444	0.048474342
ENSG00000196381	ZNF781	0.065483451	0.821011081	1	0.086208518	0.110924629	0.083457307
ENSG00000196597	ZNF782	0.602114328	0.268889416	1	0.006520637	0.010917524	0.017314989
ENSG00000204946	ZNF783	0.013045394	0.572110156	1	0.070640066	0.072434682	0.038620646
ENSG00000179922	ZNF784	0.019681032	0.125401585	1	0.084561239	0.083824228	0.204582861
ENSG00000197162	ZNF785	0.11407649	0.052923445	1	0.237315348	0.172167211	0.103940535
ENSG00000142409	ZNF787	0.136826613	0.787995185	1	0.057296485	0.051367144	0.040832375
ENSG00000198556	ZNF789	0.405704936	0.724756469	1	0.102198752	0.125741424	0.088959434
ENSG00000196152	ZNF79	0.488978132	0.046130884	1	0.004315842	0.023770452	0.01186024
ENSG00000197863	ZNF790	0.959663012	0.742522085	1	0.13048117	0.070983793	0.105108557
ENSG00000173875	ZNF791	0.125851646	0.573567778	1	0.528050996	0.523163853	0.617990565
ENSG00000180884	ZNF792	0.614010009	0.446278756	1	0.032391751	0.01692513	0.020996691
ENSG00000188227	ZNF793	0.689308279	0.795993224	1	0.249255297	0.207462629	0.222487198
ENSG00000196466	ZNF799	0.326727493	0.168594197	1	0.066113358	0.042575477	0.02430463
ENSG00000048405	ZNF800	0.002747233	0.300290341	1	0.186220224	0.140970571	0.338093984
ENSG00000204524	ZNF805	0.620660736	0.351922546	1	0.028692325	0.019223199	0.020312729
ENSG00000198482	ZNF808	0.341986375	0.008428134	1	0.116550295	0.026727018	0.048707017
ENSG00000197779	ZNF81	0.822799078	0.813350875	1	0.018916987	0.01338505	0.022378732
ENSG00000198346	ZNF813	0.734297113	0.034671755	1	0.013927124	0.036689269	0.058866828
ENSG00000180257	ZNF816	0.044033993	0.166737511	1	0.071938224	0.048428002	0.024784215
ENSG00000197933	ZNF823	0.095917571	0.003650704	1	0.174671306	0.082450559	0.0461156
ENSG00000151612	ZNF827	0.019675272	0.224656646	1	0.353336815	0.338961229	0.226878179
ENSG00000185869	ZNF829	0.48970209	0.029224707	1	0.031369462	0.082294842	0.055934292
ENSG00000127903	ZNF835	0.015839001	0.754375497	1	0.042254103	0.076948901	0.013169909
ENSG00000196267	ZNF836	0.580978238	0.736687873	1	0.028206445	0.04227204	0.038140771
ENSG00000152475	ZNF837	0.750168148	0.398481706	1	0.043146406	0.047917808	0.077244798
ENSG00000198040	ZNF84	0.013245425	0.319076764	1	0.340072593	0.44008612	0.289059715
ENSG00000197608	ZNF841	0.326949306	0.455758076	1	0.034986392	0.010333329	0.02676749
ENSG00000223547	ZNF844	0.344701166	0.927506591	1	0.134668999	0.103636949	0.121706192
ENSG00000213799	ZNF845	0.470241437	0.288567262	1	0.020906949	0.027539084	0.026941658
ENSG00000196605	ZNF846	0.032409355	0.823614783	1	0.062802759	0.016897061	0.085127232
ENSG00000105750	ZNF85	0.018932987	0.363499186	1	0.141995386	0.185167664	0.125396958
